sample,super_pop,PC1,PC2,afr_score
HG00244,EUR,-7.752709720638726,17.798596104336568,0.0
HG00245,EUR,-10.083943837024943,10.676412034433737,0.0
HG00246,EUR,-6.613232634255036,12.030709497892348,0.05743058244718235
HG00250,EUR,-8.423749093517364,16.613341326577714,0.0
HG00251,EUR,-8.852869538052849,14.565327936693434,0.0
HG00252,EUR,-10.324893789128286,11.841120414621956,0.0
HG00253,EUR,-8.674793518898392,15.297997469191275,0.0
HG00254,EUR,-10.048687521320296,10.72749434330482,0.0
HG00255,EUR,-9.802153245484527,11.590127161775316,0.0
HG00256,EUR,-9.739246973496343,14.68156377460286,0.0
HG00257,EUR,-7.550652232336581,14.593832688733254,0.01178720750727857
HG00258,EUR,-8.868789213232963,10.436806945162262,0.023539087353312813
HG00259,EUR,-7.39836988613524,14.681719092866658,0.0009286125756606431
HG00260,EUR,-7.822772868964236,12.416875755228334,0.019274944062614114
HG00261,EUR,-11.048459163608829,8.744160818739928,0.0
HG00262,EUR,-9.531157136906472,9.293195678383297,0.01577862861914179
HG00263,EUR,-6.987510848595701,8.307192412173238,0.08740373367561961
HG00264,EUR,-5.138841982156185,11.944234727286107,0.10131890698468628
HG00265,EUR,-9.944345623099814,13.473483236628232,0.0
HG00266,EUR,-10.750234370205087,9.582244565951315,0.0
HG00267,EUR,-9.495618329993816,14.175873276827872,0.0
HG00268,EUR,-8.808885681645796,16.600133571473556,0.0
HG00269,EUR,-9.843389967349191,7.746310354430826,0.0176459763422055
HG00271,EUR,-11.116029537779392,13.081188147186488,0.0
HG00272,EUR,-9.112247525056087,6.691400453755791,0.04362533133437429
HG00273,EUR,-7.700479906909743,15.56632886598644,0.0012218036584905675
HG00274,EUR,-11.876669560295118,10.211971474387195,0.0
HG00275,EUR,-10.279017605566349,11.665467602119426,0.0
HG00276,EUR,-5.028242838354186,13.094089407456357,0.09393064690658603
HG00277,EUR,-10.07505320310015,13.127897753288687,0.0
HG00278,EUR,-7.66084076226823,12.81471879584349,0.025838362165466658
HG00280,EUR,-9.585753011596722,9.909029338617094,0.0052812140477947475
HG00281,EUR,-8.441189048441423,15.01782649094758,0.0
HG00282,EUR,-10.715360032613365,12.502704108378456,0.0
HG00284,EUR,-10.08299522754555,13.699190120390554,0.0
HG00285,EUR,-11.955803439231108,7.383585600793796,0.0
HG00288,EUR,-9.599800793387162,18.0430538836612,0.0
HG00290,EUR,-6.3556722122504565,14.33207165481169,0.04622662985127737
HG00304,EUR,-9.771972348274781,14.569890736286322,0.0
HG00306,EUR,-8.750824841014612,13.960638024654923,0.006266717852081237
HG00308,EUR,-12.048705756073858,9.398073802623827,0.0
HG00309,EUR,-8.732627382090293,9.514342120292719,0.028289595521216897
HG00310,EUR,-9.442162790035933,13.789013348276438,0.0
HG00311,EUR,-7.921353837889116,13.918689381548976,0.01184483601728006
HG00313,EUR,-7.888077669006375,13.13459129011071,0.0238583216412623
HG00315,EUR,-9.872713096296687,11.529272715336361,0.0
HG00318,EUR,-9.30887721813221,14.977171605454073,0.0
HG00319,EUR,-11.108266714403026,9.208062316886453,0.0
HG00320,EUR,-8.099453736573532,8.890761469890748,0.05266246267219023
HG00321,EUR,-9.69533074275027,9.27198214919631,0.01158418355045632
HG00323,EUR,-4.936691681724123,15.032909743601518,0.07169913416716432
HG00324,EUR,-11.091117546610402,7.498730839172662,0.0
HG00325,EUR,-10.666703900978309,12.1355882280473,0.0
HG00326,EUR,-10.357162450944385,11.209314784332985,0.0
HG00327,EUR,-7.4011165343529175,10.837401435142182,0.04268837891426833
HG00328,EUR,-9.667742755309526,12.905377152946325,0.0
HG00329,EUR,-9.263665884860442,14.134343755676646,0.0
HG00330,EUR,-9.115294102432356,13.724955305167711,0.0
HG00331,EUR,-7.158758893986985,12.254187492321472,0.04264097599147193
HG00332,EUR,-8.268569997216884,11.416863492849549,0.029956917032531366
HG00334,EUR,-6.699303530111213,14.108365766314694,0.028595123449226365
HG00335,EUR,-9.46266645063668,16.78887327314268,0.0
HG00336,EUR,-10.289680386261734,10.993543692574791,0.0054626145445369235
HG00337,EUR,-8.308464377496946,11.811160992872153,0.018548642959310295
HG00338,EUR,-7.446975704022945,10.993831331410613,0.037346187934613445
HG00339,EUR,-11.334039977702925,13.851325701849413,0.0
HG00341,EUR,-7.8193146072465405,13.431061706760971,0.010390950953142478
HG00342,EUR,-7.801163866080744,14.151001666791377,0.0
HG00343,EUR,-11.797982387432219,10.03816179595211,0.0
HG00344,EUR,-8.022848431217438,14.33018872098997,0.008402644200785415
HG00345,EUR,-9.86322837778853,10.75145179835932,0.0
HG00346,EUR,-7.528214824212728,12.083522815003073,0.040145338894243786
HG00349,EUR,-12.602997139684701,11.428742053383472,0.0
HG00350,EUR,-10.303128600893352,8.872581485419953,0.0
HG00351,EUR,-7.652868069424041,20.630068904315603,0.0
HG00353,EUR,-9.478922732072347,8.486189800779062,0.015192118824330435
HG00355,EUR,-10.08940426001303,9.137766143404702,0.0
HG00356,EUR,-8.700826491861,9.306611324101349,0.023219557226452806
HG00357,EUR,-8.630858420781149,12.289025919167202,0.005188130620694273
HG00358,EUR,-10.785927169826849,13.390729064055487,0.0
HG00360,EUR,-7.656002349770765,16.884224437600732,0.0
HG00361,EUR,-8.838206162530865,7.061377529594102,0.04610226193307442
HG00362,EUR,-11.873997103212732,12.360877067600766,0.0
HG00364,EUR,-7.753890545642555,11.684097290527207,0.023797678464569025
HG00365,EUR,-8.043784105804628,12.159532631287018,0.029149500658080526
HG00366,EUR,-7.858411471230348,14.0045969962615,0.016466916728690533
HG00367,EUR,-9.655105510805894,7.551442003637418,0.021143824714685202
HG00368,EUR,-10.008812172474014,10.45784004418921,0.0
HG00369,EUR,-6.855282005565674,12.747540228218332,0.045331403894696407
HG00371,EUR,-8.925505320825868,11.037696869125757,0.0024190716240951875
HG00372,EUR,-6.139028375915694,13.663215903044561,0.044200662691857046
HG00373,EUR,-3.3084488111302695,13.69250486783465,0.11415577431397854
HG00375,EUR,-10.249658857687908,8.422896518675032,0.01949446993947084
HG00376,EUR,-9.9550862351867,14.274692453508207,0.0
HG00378,EUR,-9.080058820224373,14.64905344466516,0.0
HG00379,EUR,-9.084392200487358,11.573519974778694,0.008341119933740095
HG00380,EUR,-9.492339870860649,11.394357253619605,0.0
HG00381,EUR,-10.492404392723234,15.689041459383457,0.0
HG00382,EUR,-9.427165889558694,9.113625471479837,0.013125127834816648
HG00383,EUR,-9.541885777145168,14.852035340763063,0.0
HG00384,EUR,-9.866497104965196,9.526023876519972,0.006140990418987252
HG00403,EAS,-13.97732184325055,-21.820742397334197,0.23169767534274877
HG00404,EAS,-15.363319435974589,-17.022062442717676,0.14703773944610074
HG00406,EAS,-13.42214122220877,-19.92345111757951,0.22176352314742814
HG00407,EAS,-15.943029978776789,-17.856708078979953,0.13648381134228607
HG00409,EAS,-16.367864019839732,-20.02123878521806,0.14207344168675498
HG00410,EAS,-13.429394642716872,-18.192491896078366,0.20011848376010813
HG00419,EAS,-12.452150954269646,-12.443442801975612,0.16511759837880807
HG00421,EAS,-14.692866794862327,-15.014373516897855,0.14194535065665198
HG00422,EAS,-14.49592704175518,-15.595601283175473,0.1480019203041
HG00428,EAS,-15.533061094640017,-18.221357674827335,0.14546843629115055
HG00436,EAS,-14.119560881803524,-21.009071086562724,0.19748960226545534
HG00437,EAS,-11.628131180642947,-18.3913224145081,0.24164131971636393
HG00442,EAS,-13.393615907601076,-18.562225458296577,0.21158303425713754
HG00443,EAS,-12.993204723025652,-15.790768583928447,0.18869316999235689
HG00445,EAS,-13.720755924272991,-16.871815141400415,0.18567362745061933
HG00446,EAS,-15.232150490151106,-15.226306155787963,0.14119650225038077
HG00448,EAS,-15.220992911623089,-15.93766190373743,0.13364544795819744
HG00449,EAS,-14.90109142158596,-15.91247866663175,0.15365055907508926
HG00451,EAS,-14.8040553789621,-15.042360516115693,0.1472004599375347
HG00452,EAS,-14.834487817935333,-15.513376665185035,0.13908219943545938
HG00457,EAS,-15.461546327446706,-18.44157056908857,0.17002937578333094
HG00458,EAS,-15.697379635989709,-18.122228557911164,0.1373750784407841
HG00463,EAS,-16.648476627465033,-18.640793385532827,0.12448860208483734
HG00464,EAS,-14.196632588155422,-19.176895553665226,0.18793893851667184
HG00472,EAS,-13.869872253243887,-20.901647174718548,0.2213113630564858
HG00473,EAS,-13.868306904725287,-20.707729688858432,0.1967661136448858
HG00475,EAS,-14.708114621131362,-15.664469212355838,0.14701929641002884
HG00476,EAS,-13.238665677073897,-20.28872645348799,0.22794680520893848
HG00478,EAS,-14.83710943922973,-15.770145949449129,0.13967262394802843
HG00479,EAS,-16.67120809652928,-19.592440423177784,0.12694018682704702
HG00500,EAS,-15.55982422863014,-16.635250182646224,0.12894365417420475
HG00513,EAS,-14.974871399407908,-18.753347849771945,0.16238436075636814
HG00524,EAS,-13.833682260370493,-19.914521586658985,0.2005921820804316
HG00525,EAS,-15.395360149128477,-17.096365484921968,0.14712885576577356
HG00530,EAS,-12.397006349879799,-17.375605017377175,0.2138231670046901
HG00531,EAS,-15.327881056418299,-18.22287879792574,0.16640086763918732
HG00533,EAS,-14.87872611976419,-18.73128573768817,0.169689552620512
HG00534,EAS,-17.218347929352728,-21.317491759444646,0.12940463558332826
HG00536,EAS,-13.86071663945022,-18.179765725107906,0.1944838613266463
